OrderNumber,ProductName,Color,Category,Subcategory,ListPrice,Orderdate,Duedate,Shipdate,PromotionName,SalesRegion,OrderQuantity,UnitPrice,SalesAmount,DiscountAmount,TaxAmount,Freight
SO57127,"Touring-3000 Yellow, 50",Yellow,Bikes,Touring Bikes,742.35,4/30/2013,05-12-2013,05-07-2013,No Discount,Australia,4,445.41,1781.64,0,142.5312,44.541
SO57127,"Touring-3000 Yellow, 62",Yellow,Bikes,Touring Bikes,742.35,4/30/2013,05-12-2013,05-07-2013,No Discount,Australia,5,445.41,2227.05,0,178.164,55.6763
SO57127,"Touring-3000 Blue, 54",Blue,Bikes,Touring Bikes,742.35,4/30/2013,05-12-2013,05-07-2013,No Discount,Australia,2,445.41,890.82,0,71.2656,22.2705
SO57128,"HL Mountain Frame - Silver, 46",Silver,Components,Mountain Frames,1364.5,4/30/2013,05-12-2013,05-07-2013,No Discount,Southwest,4,818.7,3274.8,0,261.984,81.87
SO57128,"LL Mountain Frame - Silver, 42",Silver,Components,Mountain Frames,264.05,4/30/2013,05-12-2013,05-07-2013,No Discount,Southwest,2,158.43,316.86,0,25.3488,7.9215
SO57128,"Mountain-500 Silver, 52",Silver,Bikes,Mountain Bikes,564.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Southwest,1,338.994,338.994,0,27.1195,8.4749
SO57128,LL Mountain Seat/Saddle,NA,Components,Saddles,27.12,4/30/2013,05-12-2013,05-07-2013,No Discount,Southwest,1,16.272,16.272,0,1.3018,0.4068
SO57128,Rear Derailleur,Silver,Components,Derailleurs,121.46,4/30/2013,05-12-2013,05-07-2013,No Discount,Southwest,2,72.876,145.752,0,11.6602,3.6438
SO57128,"Mountain-400-W Silver, 40",Silver,Bikes,Mountain Bikes,769.49,4/30/2013,05-12-2013,05-07-2013,No Discount,Southwest,2,461.694,923.388,0,73.871,23.0847
SO57128,"Mountain-200 Silver, 42",Silver,Bikes,Mountain Bikes,2319.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Southwest,1,1391.994,1391.994,0,111.3595,34.7999
SO57128,Front Brakes,Silver,Components,Brakes,106.5,4/30/2013,05-12-2013,05-07-2013,No Discount,Southwest,5,63.9,319.5,0,25.56,7.9875
SO57128,"HL Mountain Frame - Silver, 38",Silver,Components,Mountain Frames,1364.5,4/30/2013,05-12-2013,05-07-2013,No Discount,Southwest,4,818.7,3274.8,0,261.984,81.87
SO57128,"LL Mountain Frame - Silver, 52",Silver,Components,Mountain Frames,264.05,4/30/2013,05-12-2013,05-07-2013,No Discount,Southwest,1,158.43,158.43,0,12.6744,3.9608
SO57128,LL Bottom Bracket,NA,Components,Bottom Brackets,53.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Southwest,2,32.394,64.788,0,5.183,1.6197
SO57128,"Women's Mountain Shorts, L",Black,Clothing,Shorts,69.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Southwest,2,41.994,83.988,0,6.719,2.0997
SO57128,ML Mountain Pedal,Silver/Black,Components,Pedals,62.09,4/30/2013,05-12-2013,05-07-2013,No Discount,Southwest,2,37.254,74.508,0,5.9606,1.8627
SO57128,"Mountain-200 Silver, 38",Silver,Bikes,Mountain Bikes,2319.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Southwest,3,1391.994,4175.982,0,334.0786,104.3996
SO57128,"HL Mountain Frame - Black, 42",Black,Components,Mountain Frames,1349.6,4/30/2013,05-12-2013,05-07-2013,No Discount,Southwest,3,809.76,2429.28,0,194.3424,60.732
SO57128,HL Crankset,Black,Components,Cranksets,404.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Southwest,3,242.994,728.982,0,58.3186,18.2246
SO57128,HL Mountain Pedal,Silver/Black,Components,Pedals,80.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Southwest,2,48.594,97.188,0,7.775,2.4297
SO57128,Chain,Silver,Components,Chains,20.24,4/30/2013,05-12-2013,05-07-2013,No Discount,Southwest,6,12.144,72.864,0,5.8291,1.8216
SO57128,"Mountain-500 Silver, 48",Silver,Bikes,Mountain Bikes,564.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Southwest,2,338.994,677.988,0,54.239,16.9497
SO57128,HL Mountain Seat/Saddle,NA,Components,Saddles,52.64,4/30/2013,05-12-2013,05-07-2013,No Discount,Southwest,2,31.584,63.168,0,5.0534,1.5792
SO57128,"LL Mountain Frame - Silver, 40",Silver,Components,Mountain Frames,264.05,4/30/2013,05-12-2013,05-07-2013,No Discount,Southwest,3,158.43,475.29,0,38.0232,11.8823
SO57128,"LL Mountain Frame - Black, 48",Black,Components,Mountain Frames,249.79,4/30/2013,05-12-2013,05-07-2013,No Discount,Southwest,1,149.874,149.874,0,11.9899,3.7469
SO57128,ML Mountain Seat/Saddle,NA,Components,Saddles,39.14,4/30/2013,05-12-2013,05-07-2013,No Discount,Southwest,4,23.484,93.936,0,7.5149,2.3484
SO57128,Front Derailleur,Silver,Components,Derailleurs,91.49,4/30/2013,05-12-2013,05-07-2013,No Discount,Southwest,1,54.894,54.894,0,4.3915,1.3724
SO57128,"ML Mountain Frame-W - Silver, 40",Silver,Components,Mountain Frames,364.09,4/30/2013,05-12-2013,05-07-2013,No Discount,Southwest,5,218.454,1092.27,0,87.3816,27.3068
SO57128,"Mountain-500 Silver, 40",Silver,Bikes,Mountain Bikes,564.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Southwest,3,338.994,1016.982,0,81.3586,25.4246
SO57128,LL Crankset,Black,Components,Cranksets,175.49,4/30/2013,05-12-2013,05-07-2013,No Discount,Southwest,2,105.294,210.588,0,16.847,5.2647
SO57128,LL Mountain Pedal,Silver/Black,Components,Pedals,40.49,4/30/2013,05-12-2013,05-07-2013,No Discount,Southwest,2,24.294,48.588,0,3.887,1.2147
SO57128,LL Mountain Handlebars,NA,Components,Handlebars,44.54,4/30/2013,05-12-2013,05-07-2013,No Discount,Southwest,1,26.724,26.724,0,2.1379,0.6681
SO57128,"Mountain-500 Black, 48",Black,Bikes,Mountain Bikes,539.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Southwest,1,323.994,323.994,0,25.9195,8.0999
SO57128,"Mountain-200 Black, 38",Black,Bikes,Mountain Bikes,2294.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Southwest,7,1376.994,9638.958,0,771.1166,240.974
SO57128,"Women's Mountain Shorts, S",Black,Clothing,Shorts,69.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Southwest,8,41.994,335.952,0,26.8762,8.3988
SO57128,"LL Mountain Frame - Black, 44",Black,Components,Mountain Frames,249.79,4/30/2013,05-12-2013,05-07-2013,No Discount,Southwest,5,149.874,749.37,0,59.9496,18.7343
SO57128,"Mountain-200 Black, 42",Black,Bikes,Mountain Bikes,2294.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Southwest,3,1376.994,4130.982,0,330.4786,103.2746
SO57128,"Mountain-500 Black, 42",Black,Bikes,Mountain Bikes,539.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Southwest,3,323.994,971.982,0,77.7586,24.2996
SO57128,"Mountain-500 Silver, 44",Silver,Bikes,Mountain Bikes,564.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Southwest,1,338.994,338.994,0,27.1195,8.4749
SO57128,"HL Mountain Frame - Black, 38",Black,Components,Mountain Frames,1349.6,4/30/2013,05-12-2013,05-07-2013,No Discount,Southwest,1,809.76,809.76,0,64.7808,20.244
SO57128,"Mountain-200 Silver, 46",Silver,Bikes,Mountain Bikes,2319.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Southwest,1,1391.994,1391.994,0,111.3595,34.7999
SO57128,"Mountain-500 Silver, 42",Silver,Bikes,Mountain Bikes,564.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Southwest,1,338.994,338.994,0,27.1195,8.4749
SO57129,"Mountain-500 Silver, 44",Silver,Bikes,Mountain Bikes,564.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Central,2,338.994,677.988,0,54.239,16.9497
SO57129,Front Brakes,Silver,Components,Brakes,106.5,4/30/2013,05-12-2013,05-07-2013,No Discount,Central,2,63.9,127.8,0,10.224,3.195
SO57130,"HL Touring Frame - Blue, 54",Blue,Components,Touring Frames,1003.91,4/30/2013,05-12-2013,05-07-2013,No Discount,Northwest,4,602.346,2409.384,0,192.7507,60.2346
SO57130,"Touring-1000 Yellow, 60",Yellow,Bikes,Touring Bikes,2384.07,4/30/2013,05-12-2013,05-07-2013,No Discount,Northwest,2,1430.442,2860.884,0,228.8707,71.5221
SO57130,"LL Touring Frame - Yellow, 50",Yellow,Components,Touring Frames,333.42,4/30/2013,05-12-2013,05-07-2013,No Discount,Northwest,2,200.052,400.104,0,32.0083,10.0026
SO57130,"Touring-3000 Yellow, 50",Yellow,Bikes,Touring Bikes,742.35,4/30/2013,05-12-2013,05-07-2013,No Discount,Northwest,5,445.41,2227.05,0,178.164,55.6763
SO57130,"Touring-1000 Blue, 60",Blue,Bikes,Touring Bikes,2384.07,4/30/2013,05-12-2013,05-07-2013,No Discount,Northwest,4,1430.442,5721.768,0,457.7414,143.0442
SO57130,"HL Touring Frame - Blue, 50",Blue,Components,Touring Frames,1003.91,4/30/2013,05-12-2013,05-07-2013,No Discount,Northwest,1,602.346,602.346,0,48.1877,15.0587
SO57130,"Touring-1000 Blue, 46",Blue,Bikes,Touring Bikes,2384.07,4/30/2013,05-12-2013,05-07-2013,No Discount,Northwest,3,1430.442,4291.326,0,343.3061,107.2832
SO57130,"LL Touring Frame - Blue, 50",Blue,Components,Touring Frames,333.42,4/30/2013,05-12-2013,05-07-2013,No Discount,Northwest,1,200.052,200.052,0,16.0042,5.0013
SO57130,"HL Touring Frame - Yellow, 54",Yellow,Components,Touring Frames,1003.91,4/30/2013,05-12-2013,05-07-2013,No Discount,Northwest,6,602.346,3614.076,0,289.1261,90.3519
SO57130,"HL Touring Frame - Yellow, 46",Yellow,Components,Touring Frames,1003.91,4/30/2013,05-12-2013,05-07-2013,No Discount,Northwest,1,602.346,602.346,0,48.1877,15.0587
SO57130,"Touring-3000 Yellow, 62",Yellow,Bikes,Touring Bikes,742.35,4/30/2013,05-12-2013,05-07-2013,No Discount,Northwest,6,445.41,2672.46,0,213.7968,66.8115
SO57130,ML Touring Seat/Saddle,NA,Components,Saddles,39.14,4/30/2013,05-12-2013,05-07-2013,No Discount,Northwest,1,23.484,23.484,0,1.8787,0.5871
SO57130,"HL Touring Frame - Blue, 60",Blue,Components,Touring Frames,1003.91,4/30/2013,05-12-2013,05-07-2013,No Discount,Northwest,1,602.346,602.346,0,48.1877,15.0587
SO57130,HL Touring Handlebars,NA,Components,Handlebars,91.57,4/30/2013,05-12-2013,05-07-2013,No Discount,Northwest,2,54.942,109.884,0,8.7907,2.7471
SO57130,"Touring-3000 Yellow, 54",Yellow,Bikes,Touring Bikes,742.35,4/30/2013,05-12-2013,05-07-2013,No Discount,Northwest,1,445.41,445.41,0,35.6328,11.1353
SO57130,"LL Touring Frame - Yellow, 44",Yellow,Components,Touring Frames,333.42,4/30/2013,05-12-2013,05-07-2013,No Discount,Northwest,1,200.052,200.052,0,16.0042,5.0013
SO57130,HL Touring Seat/Saddle,NA,Components,Saddles,52.64,4/30/2013,05-12-2013,05-07-2013,No Discount,Northwest,5,31.584,157.92,0,12.6336,3.948
SO57130,Touring Pedal,Silver/Black,Components,Pedals,80.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Northwest,1,48.594,48.594,0,3.8875,1.2149
SO57130,"HL Touring Frame - Yellow, 50",Yellow,Components,Touring Frames,1003.91,4/30/2013,05-12-2013,05-07-2013,No Discount,Northwest,1,602.346,602.346,0,48.1877,15.0587
SO57130,"Touring-3000 Blue, 58",Blue,Bikes,Touring Bikes,742.35,4/30/2013,05-12-2013,05-07-2013,No Discount,Northwest,2,445.41,890.82,0,71.2656,22.2705
SO57131,"Touring-3000 Yellow, 54",Yellow,Bikes,Touring Bikes,742.35,4/30/2013,05-12-2013,05-07-2013,No Discount,Southwest,3,445.41,1336.23,0,106.8984,33.4058
SO57131,"Touring-1000 Blue, 54",Blue,Bikes,Touring Bikes,2384.07,4/30/2013,05-12-2013,05-07-2013,No Discount,Southwest,3,1430.442,4291.326,0,343.3061,107.2832
SO57131,"Touring-2000 Blue, 54",Blue,Bikes,Touring Bikes,1214.85,4/30/2013,05-12-2013,05-07-2013,No Discount,Southwest,1,728.91,728.91,0,58.3128,18.2228
SO57131,"Touring-3000 Blue, 62",Blue,Bikes,Touring Bikes,742.35,4/30/2013,05-12-2013,05-07-2013,No Discount,Southwest,1,445.41,445.41,0,35.6328,11.1353
SO57131,"Touring-2000 Blue, 50",Blue,Bikes,Touring Bikes,1214.85,4/30/2013,05-12-2013,05-07-2013,No Discount,Southwest,1,728.91,728.91,0,58.3128,18.2228
SO57131,LL Bottom Bracket,NA,Components,Bottom Brackets,53.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Southwest,1,32.394,32.394,0,2.5915,0.8099
SO57131,"Touring-3000 Yellow, 58",Yellow,Bikes,Touring Bikes,742.35,4/30/2013,05-12-2013,05-07-2013,No Discount,Southwest,1,445.41,445.41,0,35.6328,11.1353
SO57131,HL Crankset,Black,Components,Cranksets,404.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Southwest,1,242.994,242.994,0,19.4395,6.0749
SO57131,Front Brakes,Silver,Components,Brakes,106.5,4/30/2013,05-12-2013,05-07-2013,No Discount,Southwest,1,63.9,63.9,0,5.112,1.5975
SO57131,"HL Touring Frame - Blue, 54",Blue,Components,Touring Frames,1003.91,4/30/2013,05-12-2013,05-07-2013,No Discount,Southwest,2,602.346,1204.692,0,96.3754,30.1173
SO57131,"Touring-1000 Yellow, 46",Yellow,Bikes,Touring Bikes,2384.07,4/30/2013,05-12-2013,05-07-2013,No Discount,Southwest,1,1430.442,1430.442,0,114.4354,35.7611
SO57131,"Touring-3000 Blue, 58",Blue,Bikes,Touring Bikes,742.35,4/30/2013,05-12-2013,05-07-2013,No Discount,Southwest,3,445.41,1336.23,0,106.8984,33.4058
SO57131,"Touring-2000 Blue, 46",Blue,Bikes,Touring Bikes,1214.85,4/30/2013,05-12-2013,05-07-2013,No Discount,Southwest,3,728.91,2186.73,0,174.9384,54.6683
SO57131,LL Crankset,Black,Components,Cranksets,175.49,4/30/2013,05-12-2013,05-07-2013,No Discount,Southwest,1,105.294,105.294,0,8.4235,2.6324
SO57131,"Touring-3000 Yellow, 50",Yellow,Bikes,Touring Bikes,742.35,4/30/2013,05-12-2013,05-07-2013,No Discount,Southwest,3,445.41,1336.23,0,106.8984,33.4058
SO57131,"Touring-1000 Yellow, 50",Yellow,Bikes,Touring Bikes,2384.07,4/30/2013,05-12-2013,05-07-2013,No Discount,Southwest,3,1430.442,4291.326,0,343.3061,107.2832
SO57131,"Touring-3000 Blue, 54",Blue,Bikes,Touring Bikes,742.35,4/30/2013,05-12-2013,05-07-2013,No Discount,Southwest,1,445.41,445.41,0,35.6328,11.1353
SO57131,"Touring-3000 Blue, 50",Blue,Bikes,Touring Bikes,742.35,4/30/2013,05-12-2013,05-07-2013,No Discount,Southwest,2,445.41,890.82,0,71.2656,22.2705
SO57131,"Touring-1000 Blue, 46",Blue,Bikes,Touring Bikes,2384.07,4/30/2013,05-12-2013,05-07-2013,No Discount,Southwest,2,1430.442,2860.884,0,228.8707,71.5221
SO57131,"Touring-1000 Yellow, 54",Yellow,Bikes,Touring Bikes,2384.07,4/30/2013,05-12-2013,05-07-2013,No Discount,Southwest,1,1430.442,1430.442,0,114.4354,35.7611
SO57131,Chain,Silver,Components,Chains,20.24,4/30/2013,05-12-2013,05-07-2013,No Discount,Southwest,3,12.144,36.432,0,2.9146,0.9108
SO57131,HL Bottom Bracket,NA,Components,Bottom Brackets,121.49,4/30/2013,05-12-2013,05-07-2013,No Discount,Southwest,1,72.894,72.894,0,5.8315,1.8224
SO57131,HL Touring Seat/Saddle,NA,Components,Saddles,52.64,4/30/2013,05-12-2013,05-07-2013,No Discount,Southwest,2,31.584,63.168,0,5.0534,1.5792
SO57131,Front Derailleur,Silver,Components,Derailleurs,91.49,4/30/2013,05-12-2013,05-07-2013,No Discount,Southwest,2,54.894,109.788,0,8.783,2.7447
SO57131,"Touring-1000 Blue, 60",Blue,Bikes,Touring Bikes,2384.07,4/30/2013,05-12-2013,05-07-2013,No Discount,Southwest,3,1430.442,4291.326,0,343.3061,107.2832
SO57132,"Long-Sleeve Logo Jersey, L",Multi,Clothing,Jerseys,49.99,4/30/2013,05-12-2013,05-07-2013,Volume Discount 15 to 24,Germany,16,27.4945,417.9164,21.9956,33.4333,10.4479
SO57132,"HL Touring Frame - Blue, 60",Blue,Components,Touring Frames,1003.91,4/30/2013,05-12-2013,05-07-2013,No Discount,Germany,2,602.346,1204.692,0,96.3754,30.1173
SO57132,"Touring-1000 Yellow, 50",Yellow,Bikes,Touring Bikes,2384.07,4/30/2013,05-12-2013,05-07-2013,No Discount,Germany,5,1430.442,7152.21,0,572.1768,178.8053
SO57132,"Classic Vest, M",Blue,Clothing,Vests,63.5,4/30/2013,05-12-2013,05-07-2013,No Discount,Germany,9,38.1,342.9,0,27.432,8.5725
SO57132,"LL Touring Frame - Yellow, 62",Yellow,Components,Touring Frames,333.42,4/30/2013,05-12-2013,05-07-2013,No Discount,Germany,2,200.052,400.104,0,32.0083,10.0026
SO57132,"Touring-1000 Yellow, 46",Yellow,Bikes,Touring Bikes,2384.07,4/30/2013,05-12-2013,05-07-2013,No Discount,Germany,2,1430.442,2860.884,0,228.8707,71.5221
SO57132,"Touring-3000 Blue, 58",Blue,Bikes,Touring Bikes,742.35,4/30/2013,05-12-2013,05-07-2013,No Discount,Germany,3,445.41,1336.23,0,106.8984,33.4058
SO57132,"Touring-2000 Blue, 54",Blue,Bikes,Touring Bikes,1214.85,4/30/2013,05-12-2013,05-07-2013,No Discount,Germany,3,728.91,2186.73,0,174.9384,54.6683
SO57132,"LL Touring Frame - Blue, 54",Blue,Components,Touring Frames,333.42,4/30/2013,05-12-2013,05-07-2013,No Discount,Germany,2,200.052,400.104,0,32.0083,10.0026
SO57132,"HL Touring Frame - Yellow, 54",Yellow,Components,Touring Frames,1003.91,4/30/2013,05-12-2013,05-07-2013,No Discount,Germany,6,602.346,3614.076,0,289.1261,90.3519
SO57132,Patch Kit/8 Patches,NA,Accessories,Tires and Tubes,2.29,4/30/2013,05-12-2013,05-07-2013,No Discount,Germany,5,1.374,6.87,0,0.5496,0.1718
SO57132,"Long-Sleeve Logo Jersey, M",Multi,Clothing,Jerseys,49.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Germany,5,29.994,149.97,0,11.9976,3.7493
SO57132,"Sport-100 Helmet, Blue",Blue,Accessories,Helmets,34.99,4/30/2013,05-12-2013,05-07-2013,Volume Discount 11 to 14,Germany,11,20.2942,218.7715,4.4647,17.5017,5.4693
SO57132,"Short-Sleeve Classic Jersey, S",Yellow,Clothing,Jerseys,53.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Germany,8,32.394,259.152,0,20.7322,6.4788
SO57132,"Touring-3000 Blue, 50",Blue,Bikes,Touring Bikes,742.35,4/30/2013,05-12-2013,05-07-2013,No Discount,Germany,4,445.41,1781.64,0,142.5312,44.541
SO57132,"Touring-1000 Blue, 46",Blue,Bikes,Touring Bikes,2384.07,4/30/2013,05-12-2013,05-07-2013,No Discount,Germany,3,1430.442,4291.326,0,343.3061,107.2832
SO57132,"Half-Finger Gloves, S",Black,Clothing,Gloves,24.49,4/30/2013,05-12-2013,05-07-2013,No Discount,Germany,6,14.694,88.164,0,7.0531,2.2041
SO57132,Hitch Rack - 4-Bike,NA,Accessories,Bike Racks,120,4/30/2013,05-12-2013,05-07-2013,No Discount,Germany,4,72,288,0,23.04,7.2
SO57132,"Touring-3000 Yellow, 50",Yellow,Bikes,Touring Bikes,742.35,4/30/2013,05-12-2013,05-07-2013,No Discount,Germany,6,445.41,2672.46,0,213.7968,66.8115
SO57132,"Sport-100 Helmet, Red",Red,Accessories,Helmets,34.99,4/30/2013,05-12-2013,05-07-2013,Volume Discount 11 to 14,Germany,12,20.2942,238.6598,4.8706,19.0928,5.9665
SO57132,Water Bottle - 30 oz.,NA,Accessories,Bottles and Cages,4.99,4/30/2013,05-12-2013,05-07-2013,Volume Discount 15 to 24,Germany,16,2.7445,41.7164,2.1956,3.3373,1.0429
SO57132,"Touring-3000 Blue, 54",Blue,Bikes,Touring Bikes,742.35,4/30/2013,05-12-2013,05-07-2013,No Discount,Germany,2,445.41,890.82,0,71.2656,22.2705
SO57132,"Touring-3000 Yellow, 44",Yellow,Bikes,Touring Bikes,742.35,4/30/2013,05-12-2013,05-07-2013,No Discount,Germany,5,445.41,2227.05,0,178.164,55.6763
SO57132,"Touring-1000 Yellow, 60",Yellow,Bikes,Touring Bikes,2384.07,4/30/2013,05-12-2013,05-07-2013,No Discount,Germany,3,1430.442,4291.326,0,343.3061,107.2832
SO57132,"Classic Vest, S",Blue,Clothing,Vests,63.5,4/30/2013,05-12-2013,05-07-2013,No Discount,Germany,6,38.1,228.6,0,18.288,5.715
SO57132,"Short-Sleeve Classic Jersey, XL",Yellow,Clothing,Jerseys,53.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Germany,8,32.394,259.152,0,20.7322,6.4788
SO57132,AWC Logo Cap,Multi,Clothing,Caps,8.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Germany,10,5.394,53.94,0,4.3152,1.3485
SO57132,"Half-Finger Gloves, M",Black,Clothing,Gloves,24.49,4/30/2013,05-12-2013,05-07-2013,Volume Discount 15 to 24,Germany,16,13.4695,204.7364,10.7756,16.3789,5.1184
SO57132,"Half-Finger Gloves, L",Black,Clothing,Gloves,24.49,4/30/2013,05-12-2013,05-07-2013,No Discount,Germany,4,14.694,58.776,0,4.7021,1.4694
SO57132,Hydration Pack - 70 oz.,Silver,Accessories,Hydration Packs,54.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Germany,8,32.994,263.952,0,21.1162,6.5988
SO57132,Bike Wash - Dissolver,NA,Accessories,Cleaners,7.95,4/30/2013,05-12-2013,05-07-2013,No Discount,Germany,8,4.77,38.16,0,3.0528,0.954
SO57132,"LL Touring Frame - Blue, 50",Blue,Components,Touring Frames,333.42,4/30/2013,05-12-2013,05-07-2013,No Discount,Germany,1,200.052,200.052,0,16.0042,5.0013
SO57132,"Long-Sleeve Logo Jersey, XL",Multi,Clothing,Jerseys,49.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Germany,8,29.994,239.952,0,19.1962,5.9988
SO57132,"HL Touring Frame - Blue, 54",Blue,Components,Touring Frames,1003.91,4/30/2013,05-12-2013,05-07-2013,No Discount,Germany,2,602.346,1204.692,0,96.3754,30.1173
SO57132,"Sport-100 Helmet, Black",Black,Accessories,Helmets,34.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Germany,4,20.994,83.976,0,6.7181,2.0994
SO57132,"Short-Sleeve Classic Jersey, L",Yellow,Clothing,Jerseys,53.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Germany,8,32.394,259.152,0,20.7322,6.4788
SO57133,"Touring-1000 Blue, 60",Blue,Bikes,Touring Bikes,2384.07,4/30/2013,05-12-2013,05-07-2013,No Discount,Germany,2,1430.442,2860.884,0,228.8707,71.5221
SO57133,"Touring-1000 Yellow, 60",Yellow,Bikes,Touring Bikes,2384.07,4/30/2013,05-12-2013,05-07-2013,No Discount,Germany,1,1430.442,1430.442,0,114.4354,35.7611
SO57133,"Touring-1000 Yellow, 46",Yellow,Bikes,Touring Bikes,2384.07,4/30/2013,05-12-2013,05-07-2013,No Discount,Germany,2,1430.442,2860.884,0,228.8707,71.5221
SO57133,"Touring-3000 Yellow, 44",Yellow,Bikes,Touring Bikes,742.35,4/30/2013,05-12-2013,05-07-2013,No Discount,Germany,4,445.41,1781.64,0,142.5312,44.541
SO57133,"Classic Vest, S",Blue,Clothing,Vests,63.5,4/30/2013,05-12-2013,05-07-2013,No Discount,Germany,4,38.1,152.4,0,12.192,3.81
SO57133,"Short-Sleeve Classic Jersey, XL",Yellow,Clothing,Jerseys,53.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Germany,3,32.394,97.182,0,7.7746,2.4296
SO57133,"Touring-1000 Blue, 46",Blue,Bikes,Touring Bikes,2384.07,4/30/2013,05-12-2013,05-07-2013,No Discount,Germany,4,1430.442,5721.768,0,457.7414,143.0442
SO57133,"Touring-3000 Yellow, 62",Yellow,Bikes,Touring Bikes,742.35,4/30/2013,05-12-2013,05-07-2013,No Discount,Germany,4,445.41,1781.64,0,142.5312,44.541
SO57133,"Touring-2000 Blue, 54",Blue,Bikes,Touring Bikes,1214.85,4/30/2013,05-12-2013,05-07-2013,No Discount,Germany,2,728.91,1457.82,0,116.6256,36.4455
SO57134,"Road-750 Black, 44",Black,Bikes,Road Bikes,539.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Southwest,1,323.994,323.994,0,25.9195,8.0999
SO57134,"Road-350-W Yellow, 48",Yellow,Bikes,Road Bikes,1700.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Southwest,3,1020.594,3061.782,0,244.9426,76.5446
SO57134,"Road-350-W Yellow, 42",Yellow,Bikes,Road Bikes,1700.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Southwest,3,1020.594,3061.782,0,244.9426,76.5446
SO57134,"Road-250 Black, 58",Black,Bikes,Road Bikes,2443.35,4/30/2013,05-12-2013,05-07-2013,No Discount,Southwest,5,1466.01,7330.05,0,586.404,183.2513
SO57134,"Road-550-W Yellow, 40",Yellow,Bikes,Road Bikes,1120.49,4/30/2013,05-12-2013,05-07-2013,No Discount,Southwest,4,672.294,2689.176,0,215.1341,67.2294
SO57134,"Road-750 Black, 52",Black,Bikes,Road Bikes,539.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Southwest,4,323.994,1295.976,0,103.6781,32.3994
